name,lat,lng,day,next_name,next_lat,next_lng,next_day,distance
Südbahnhotel,47.647222,15.83,1910-07-27,Semmering,47.63333,15.81667,1910-07-28,1.84091482173703
Semmering,47.63333,15.81667,1910-07-28,Sonnwendstein,47.61667,15.85,1910-07-28,3.115645885722122
Sonnwendstein,47.61667,15.85,1910-07-28,Trattenbach,47.6,15.86667,1910-07-28,2.237440295657251
Trattenbach,47.6,15.86667,1910-07-28,Kirchberg am Wechsel,47.60738,15.99103,1910-07-28,9.38719094098953
Kirchberg am Wechsel,47.60738,15.99103,1910-07-28,Aspang Markt,47.55,16.08333,1910-07-28,9.429538919215805
Aspang Markt,47.55,16.08333,1910-07-28,Mönichkirchen,47.51062,16.03425,1910-07-28,5.7295797332867675
Mönichkirchen,47.51062,16.03425,1910-07-28,Südbahnhotel,47.647222,15.83,1910-07-28,21.604973140072328
Südbahnhotel,47.647222,15.83,1910-07-28,Mönichkirchen,47.51062,16.03425,1910-07-29,21.604973140072328
Mönichkirchen,47.51062,16.03425,1910-07-29,Wien,48.2066,16.37341,1910-07-29,81.43948767891216
Wien,48.2066,16.37341,1910-08-19,Garmisch-Partenkirchen,47.49209,11.09576,1910-08-20,402.81492657618486
Garmisch-Partenkirchen,47.49209,11.09576,1910-08-26,München,48.13743,11.57549,1910-08-26,80.24512250102914
München,48.13743,11.57549,1910-08-28,Salzburg,47.79941,13.04399,1910-08-28,115.91418654425216
Salzburg,47.79941,13.04399,1910-08-29,Bad Ischl,47.71109,13.61893,1910-08-29,44.2118679792495
Bad Ischl,47.71109,13.61893,1910-09-05,Wien,48.2066,16.37341,1910-09-05,212.95412990221547
Wien,48.2066,16.37341,1910-09-14,Heidelberg,49.40768,8.69079,1910-09-15,579.6271911187994
Heidelberg,49.40768,8.69079,1910-09-15,Frankfurt am Main,50.11552,8.68417,1910-09-15,78.73056917612045
Frankfurt am Main,50.11552,8.68417,1910-09-17,Wiesbaden,50.08258,8.24932,1910-09-17,31.3277486046466
Wiesbaden,50.08258,8.24932,1910-09-17,Biebrich,50.0415,8.24878,1910-09-17,4.5695026523627345
Biebrich,50.0415,8.24878,1910-09-17,Rüdesheim,49.9789,7.92442,1910-09-17,24.270530956280613
Rüdesheim,49.9789,7.92442,1910-09-17,Frankfurt am Main,50.11552,8.68417,1910-09-18,56.499168008526674
Frankfurt am Main,50.11552,8.68417,1910-09-18,Darmstadt,49.87167,8.65027,1910-09-18,27.231884254112572
Darmstadt,49.87167,8.65027,1910-09-18,Frankfurt am Main,50.11552,8.68417,1910-09-19,27.231884254112572
Frankfurt am Main,50.11552,8.68417,1910-09-19,Wien,48.2066,16.37341,1910-09-20,599.309103276389
Wien,48.2066,16.37341,1910-10-15,Semmering,47.63333,15.81667,1910-10-16,76.12062905425154
Semmering,47.63333,15.81667,1910-10-16,Südbahnhotel,47.647222,15.83,1910-10-16,1.84091482173703
Südbahnhotel,47.647222,15.83,1910-10-16,Semmering,47.63333,15.81667,1910-10-17,1.84091482173703
Semmering,47.63333,15.81667,1910-10-17,Südbahnhotel,47.647222,15.83,1910-10-17,1.84091482173703
Südbahnhotel,47.647222,15.83,1910-10-17,Semmering,47.63333,15.81667,1910-10-18,1.84091482173703
Semmering,47.63333,15.81667,1910-10-18,Südbahnhotel,47.647222,15.83,1910-10-18,1.84091482173703
Südbahnhotel,47.647222,15.83,1910-10-18,Semmering,47.63333,15.81667,1910-10-19,1.84091482173703
Semmering,47.63333,15.81667,1910-10-19,Südbahnhotel,47.647222,15.83,1910-10-19,1.84091482173703
Südbahnhotel,47.647222,15.83,1910-10-19,Wien,48.2066,16.37341,1910-10-20,74.27971445544608
Wien,48.2066,16.37341,1910-12-08,München,48.13743,11.57549,1910-12-08,356.87948124417477
München,48.13743,11.57549,1910-12-11,Garmisch-Partenkirchen,47.49209,11.09576,1910-12-11,80.24512250102914
Garmisch-Partenkirchen,47.49209,11.09576,1910-12-12,München,48.13743,11.57549,1910-12-12,80.24512250102914
München,48.13743,11.57549,1910-12-12,Wien,48.2066,16.37341,1910-12-13,356.87948124417477
Wien,48.2066,16.37341,1911-02-11,Brünn,49.19522,16.60796,1911-02-12,111.28567884451634
Brünn,49.19522,16.60796,1911-02-13,Wien,48.2066,16.37341,1911-02-13,111.28567884451634
Wien,48.2066,16.37341,1911-02-21,Berlin,52.52437,13.41053,1911-02-22,524.4064800940198
Berlin,52.52437,13.41053,1911-02-28,Wien,48.2066,16.37341,1911-03-01,524.4064800940198
Wien,48.2066,16.37341,1911-04-01,Semmering,47.63333,15.81667,1911-04-02,76.12062905425154
Semmering,47.63333,15.81667,1911-04-03,Wien,48.2066,16.37341,1911-04-04,76.12062905425154
Wien,48.2066,16.37341,1911-04-10,Garmisch-Partenkirchen,47.49209,11.09576,1911-04-11,402.81492657618486
Garmisch-Partenkirchen,47.49209,11.09576,1911-04-13,München,48.13743,11.57549,1911-04-13,80.24512250102914
München,48.13743,11.57549,1911-04-13,Verona,45.4299,10.98444,1911-04-13,304.34935854314625
Verona,45.4299,10.98444,1911-04-14,Mailand,45.46427,9.18951,1911-04-14,140.46862527552975
Mailand,45.46427,9.18951,1911-04-14,Genua,44.40478,8.94439,1911-04-14,119.32072297650033
Genua,44.40478,8.94439,1911-04-15,Nervi,44.38333,9.03333,1911-04-15,7.476281254744701
Nervi,44.38333,9.03333,1911-04-15,Rapallo,44.3496,9.22796,1911-04-15,15.960448278295374
Rapallo,44.3496,9.22796,1911-04-15,Portofino,44.30349,9.20942,1911-04-15,5.332829224838189
Portofino,44.30349,9.20942,1911-04-15,Genua,44.40478,8.94439,1911-04-16,23.94087478620703
Genua,44.40478,8.94439,1911-04-16,Menton,43.77649,7.50435,1911-04-16,134.80542734300295
Menton,43.77649,7.50435,1911-04-17,Roquebrune-Cap-Martin,43.76408,7.48207,1911-04-17,2.262565891557464
Roquebrune-Cap-Martin,43.76408,7.48207,1911-04-17,Monte Carlo,43.73976,7.42732,1911-04-17,5.171614958632655
Monte Carlo,43.73976,7.42732,1911-04-17,Menton,43.77649,7.50435,1911-04-18,7.4253382463605195
Menton,43.77649,7.50435,1911-04-19,Nizza,43.70313,7.26608,1911-04-19,20.852982934531294
Nizza,43.70313,7.26608,1911-04-19,Menton,43.77649,7.50435,1911-04-20,20.852982934531294
Menton,43.77649,7.50435,1911-04-20,Monte Carlo,43.73976,7.42732,1911-04-20,7.4253382463605195
Monte Carlo,43.73976,7.42732,1911-04-20,Menton,43.77649,7.50435,1911-04-21,7.4253382463605195
Menton,43.77649,7.50435,1911-04-21,Antibes,43.58579,7.10831,1911-04-21,38.32406004018424
Antibes,43.58579,7.10831,1911-04-21,Monte Carlo,43.73976,7.42732,1911-04-21,30.898739889149947
Monte Carlo,43.73976,7.42732,1911-04-21,Nizza,43.70313,7.26608,1911-04-21,13.615298032815137
Nizza,43.70313,7.26608,1911-04-21,Menton,43.77649,7.50435,1911-04-22,20.852982934531294
Menton,43.77649,7.50435,1911-04-23,Monte Carlo,43.73976,7.42732,1911-04-23,7.4253382463605195
Monte Carlo,43.73976,7.42732,1911-04-23,Roquebrune-Cap-Martin,43.76408,7.48207,1911-04-23,5.171614958632655
Roquebrune-Cap-Martin,43.76408,7.48207,1911-04-23,Menton,43.77649,7.50435,1911-04-24,2.262565891557464
Menton,43.77649,7.50435,1911-04-24,Ala,45.76072,11.00458,1911-04-25,354.0595193478814
Ala,45.76072,11.00458,1911-04-25,Bozen,46.49067,11.33982,1911-04-25,85.17305017931278
Bozen,46.49067,11.33982,1911-04-25,München,48.13743,11.57549,1911-04-25,183.94658324435312
München,48.13743,11.57549,1911-04-27,Garmisch-Partenkirchen,47.49209,11.09576,1911-04-27,80.24512250102914
Garmisch-Partenkirchen,47.49209,11.09576,1911-05-01,München,48.13743,11.57549,1911-05-01,80.24512250102914
München,48.13743,11.57549,1911-05-02,Wien,48.2066,16.37341,1911-05-03,356.87948124417477
Wien,48.2066,16.37341,1911-05-25,Prague,50.08804,14.42076,1911-05-26,253.11068412877287
Prague,50.08804,14.42076,1911-05-28,Karlsbad,50.23271,12.87117,1911-05-28,111.89007611661602
Karlsbad,50.23271,12.87117,1911-05-30,Marienbad,49.96459,12.70118,1911-05-30,32.20797207464307
Marienbad,49.96459,12.70118,1911-05-31,Wien,48.2066,16.37341,1911-06-01,331.86672630405104
Wien,48.2066,16.37341,1911-06-26,Semmering,47.63333,15.81667,1911-06-27,76.12062905425154
Semmering,47.63333,15.81667,1911-06-27,Südbahnhotel,47.647222,15.83,1911-06-27,1.84091482173703
Südbahnhotel,47.647222,15.83,1911-06-27,Semmering,47.63333,15.81667,1911-06-28,1.84091482173703
Semmering,47.63333,15.81667,1911-06-28,Südbahnhotel,47.647222,15.83,1911-06-28,1.84091482173703
Südbahnhotel,47.647222,15.83,1911-06-28,Semmering,47.63333,15.81667,1911-06-29,1.84091482173703
Semmering,47.63333,15.81667,1911-06-29,Südbahnhotel,47.647222,15.83,1911-06-29,1.84091482173703
Südbahnhotel,47.647222,15.83,1911-06-29,Semmering,47.63333,15.81667,1911-06-30,1.84091482173703
Semmering,47.63333,15.81667,1911-06-30,Südbahnhotel,47.647222,15.83,1911-06-30,1.84091482173703
Südbahnhotel,47.647222,15.83,1911-06-30,Semmering,47.63333,15.81667,1911-07-01,1.84091482173703
Semmering,47.63333,15.81667,1911-07-01,Südbahnhotel,47.647222,15.83,1911-07-01,1.84091482173703
Südbahnhotel,47.647222,15.83,1911-07-01,Semmering,47.63333,15.81667,1911-07-02,1.84091482173703
Semmering,47.63333,15.81667,1911-07-02,Südbahnhotel,47.647222,15.83,1911-07-02,1.84091482173703
Südbahnhotel,47.647222,15.83,1911-07-02,Semmering,47.63333,15.81667,1911-07-03,1.84091482173703
Semmering,47.63333,15.81667,1911-07-03,Südbahnhotel,47.647222,15.83,1911-07-03,1.84091482173703
Südbahnhotel,47.647222,15.83,1911-07-03,Wien,48.2066,16.37341,1911-07-04,74.27971445544608
Wien,48.2066,16.37341,1911-07-23,Salzburg,47.79941,13.04399,1911-07-24,252.5150298709235
Salzburg,47.79941,13.04399,1911-07-24,St. Gilgen,47.76667,13.36667,1911-07-24,24.453348955579354
St. Gilgen,47.76667,13.36667,1911-07-29,Salzburg,47.79941,13.04399,1911-07-29,24.453348955579354
Salzburg,47.79941,13.04399,1911-07-30,Innsbruck,47.26266,11.39454,1911-07-30,137.79104629091498
Innsbruck,47.26266,11.39454,1911-07-31,Wien,48.2066,16.37341,1911-08-01,387.83780867698647
Wien,48.2066,16.37341,1911-08-01,Semmering,47.63333,15.81667,1911-08-02,76.12062905425154
Semmering,47.63333,15.81667,1911-08-28,Ochnerhöhe,47.65,15.78333,1911-08-28,3.1162740931895225
Ochnerhöhe,47.65,15.78333,1911-08-28,Wien,48.2066,16.37341,1911-08-29,75.989884594182
Wien,48.2066,16.37341,1911-08-29,Semmering,47.63333,15.81667,1911-08-29,76.12062905425154
Semmering,47.63333,15.81667,1911-08-30,Wien,48.2066,16.37341,1911-08-30,76.12062905425154
Wien,48.2066,16.37341,1911-09-30,Semmering,47.63333,15.81667,1911-10-01,76.12062905425154
Semmering,47.63333,15.81667,1911-10-09,Wien,48.2066,16.37341,1911-10-10,76.12062905425154
Wien,48.2066,16.37341,1911-10-29,Prague,50.08804,14.42076,1911-10-30,253.11068412877287
Prague,50.08804,14.42076,1911-11-01,Dresden,51.05089,13.73832,1911-11-01,117.5125015778373
Dresden,51.05089,13.73832,1911-11-02,Berlin,52.52437,13.41053,1911-11-02,165.4966463631433
Berlin,52.52437,13.41053,1911-11-05,Hamburg,53.57532,10.01534,1911-11-05,255.92733077287215
Hamburg,53.57532,10.01534,1911-11-05,Hotel Atlantic,53.557222,10.004722,1911-11-05,2.1335703245297775
Hotel Atlantic,53.557222,10.004722,1911-11-05,Hamburg,53.57532,10.01534,1911-11-06,2.1335703245297775
Hamburg,53.57532,10.01534,1911-11-06,Hotel Atlantic,53.557222,10.004722,1911-11-06,2.1335703245297775
Hotel Atlantic,53.557222,10.004722,1911-11-06,Hamburg,53.57532,10.01534,1911-11-07,2.1335703245297775
Hamburg,53.57532,10.01534,1911-11-07,Hotel Atlantic,53.557222,10.004722,1911-11-07,2.1335703245297775
Hotel Atlantic,53.557222,10.004722,1911-11-07,Hamburg,53.57532,10.01534,1911-11-08,2.1335703245297775
Hamburg,53.57532,10.01534,1911-11-08,Hotel Atlantic,53.557222,10.004722,1911-11-08,2.1335703245297775
Hotel Atlantic,53.557222,10.004722,1911-11-08,Hamburg,53.57532,10.01534,1911-11-09,2.1335703245297775
Hamburg,53.57532,10.01534,1911-11-09,Lübeck,53.86893,10.68729,1911-11-09,55.09412031287533
Lübeck,53.86893,10.68729,1911-11-09,Travemünde,53.96304,10.8709,1911-11-09,15.97732683821549
Travemünde,53.96304,10.8709,1911-11-09,Hotel Atlantic,53.557222,10.004722,1911-11-09,72.82453426940353
Hotel Atlantic,53.557222,10.004722,1911-11-09,Hamburg,53.57532,10.01534,1911-11-10,2.1335703245297775
Hamburg,53.57532,10.01534,1911-11-10,Blankenese,53.55698,9.8059,1911-11-10,14.025913362340942
Blankenese,53.55698,9.8059,1911-11-10,Hotel Atlantic,53.557222,10.004722,1911-11-10,13.17592911918243
Hotel Atlantic,53.557222,10.004722,1911-11-10,Hamburg,53.57532,10.01534,1911-11-11,2.1335703245297775
Hamburg,53.57532,10.01534,1911-11-11,Hotel Atlantic,53.557222,10.004722,1911-11-11,2.1335703245297775
Hotel Atlantic,53.557222,10.004722,1911-11-11,München,48.13743,11.57549,1911-11-11,612.94906720757
München,48.13743,11.57549,1911-11-13,Garmisch-Partenkirchen,47.49209,11.09576,1911-11-13,80.24512250102914
Garmisch-Partenkirchen,47.49209,11.09576,1911-11-16,Wien,48.2066,16.37341,1911-11-17,402.81492657618486
Wien,48.2066,16.37341,1912-01-03,Semmering,47.63333,15.81667,1912-01-03,76.12062905425154
Semmering,47.63333,15.81667,1912-01-04,Wien,48.2066,16.37341,1912-01-05,76.12062905425154
Wien,48.2066,16.37341,1912-01-11,Semmering,47.63333,15.81667,1912-01-11,76.12062905425154
Semmering,47.63333,15.81667,1912-01-11,Südbahnhotel,47.647222,15.83,1912-01-11,1.84091482173703
Südbahnhotel,47.647222,15.83,1912-01-11,Semmering,47.63333,15.81667,1912-01-12,1.84091482173703
Semmering,47.63333,15.81667,1912-01-12,Südbahnhotel,47.647222,15.83,1912-01-12,1.84091482173703
Südbahnhotel,47.647222,15.83,1912-01-12,Semmering,47.63333,15.81667,1912-01-13,1.84091482173703
Semmering,47.63333,15.81667,1912-01-13,Südbahnhotel,47.647222,15.83,1912-01-13,1.84091482173703
Südbahnhotel,47.647222,15.83,1912-01-13,Semmering,47.63333,15.81667,1912-01-14,1.84091482173703
Semmering,47.63333,15.81667,1912-01-14,Südbahnhotel,47.647222,15.83,1912-01-14,1.84091482173703
Südbahnhotel,47.647222,15.83,1912-01-14,Semmering,47.63333,15.81667,1912-01-15,1.84091482173703
Semmering,47.63333,15.81667,1912-01-15,Südbahnhotel,47.647222,15.83,1912-01-15,1.84091482173703
Südbahnhotel,47.647222,15.83,1912-01-15,Semmering,47.63333,15.81667,1912-01-16,1.84091482173703
Semmering,47.63333,15.81667,1912-01-16,Südbahnhotel,47.647222,15.83,1912-01-16,1.84091482173703
Südbahnhotel,47.647222,15.83,1912-01-16,Wien,48.2066,16.37341,1912-01-16,74.27971445544608
Wien,48.2066,16.37341,1912-04-01,Salzburg,47.79941,13.04399,1912-04-01,252.5150298709235
Salzburg,47.79941,13.04399,1912-04-02,Österreichischer Hof,47.802045,13.043401,1912-04-02,0.2962802236106856
Österreichischer Hof,47.802045,13.043401,1912-04-02,Salzburg,47.79941,13.04399,1912-04-03,0.2962802236106856
Salzburg,47.79941,13.04399,1912-04-03,Österreichischer Hof,47.802045,13.043401,1912-04-03,0.2962802236106856
Österreichischer Hof,47.802045,13.043401,1912-04-03,Salzburg,47.79941,13.04399,1912-04-04,0.2962802236106856
Salzburg,47.79941,13.04399,1912-04-04,Österreichischer Hof,47.802045,13.043401,1912-04-04,0.2962802236106856
Österreichischer Hof,47.802045,13.043401,1912-04-04,Salzburg,47.79941,13.04399,1912-04-05,0.2962802236106856
Salzburg,47.79941,13.04399,1912-04-05,Österreichischer Hof,47.802045,13.043401,1912-04-05,0.2962802236106856
Österreichischer Hof,47.802045,13.043401,1912-04-05,Salzburg,47.79941,13.04399,1912-04-06,0.2962802236106856
Salzburg,47.79941,13.04399,1912-04-06,Österreichischer Hof,47.802045,13.043401,1912-04-06,0.2962802236106856
Österreichischer Hof,47.802045,13.043401,1912-04-06,Wien,48.2066,16.37341,1912-04-06,252.4997067060478
Wien,48.2066,16.37341,1912-05-10,Trieste,45.64953,13.77678,1912-05-11,346.240702510533
Trieste,45.64953,13.77678,1912-05-11,Brijuni,44.91417,13.76222,1912-05-11,81.73389745533923
Brijuni,44.91417,13.76222,1912-05-11,Trieste,45.64953,13.77678,1912-05-12,81.73389745533923
Trieste,45.64953,13.77678,1912-05-12,Brijuni,44.91417,13.76222,1912-05-12,81.73389745533923
Brijuni,44.91417,13.76222,1912-05-13,Trieste,45.64953,13.77678,1912-05-13,81.73389745533923
Trieste,45.64953,13.77678,1912-05-13,Brijuni,44.91417,13.76222,1912-05-14,81.73389745533923
Brijuni,44.91417,13.76222,1912-05-14,Trieste,45.64953,13.77678,1912-05-14,81.73389745533923
Trieste,45.64953,13.77678,1912-05-15,Venedig,45.43713,12.33265,1912-05-15,115.22610586569253
Venedig,45.43713,12.33265,1912-05-15,Hotel de l’Europe,45.432304,12.336899,1912-05-15,0.6310517364774532
Hotel de l’Europe,45.432304,12.336899,1912-05-15,Venedig,45.43713,12.33265,1912-05-16,0.6310517364774532
Venedig,45.43713,12.33265,1912-05-16,Hotel de l’Europe,45.432304,12.336899,1912-05-16,0.6310517364774532
Hotel de l’Europe,45.432304,12.336899,1912-05-16,Venedig,45.43713,12.33265,1912-05-17,0.6310517364774532
Venedig,45.43713,12.33265,1912-05-17,Hotel de l’Europe,45.432304,12.336899,1912-05-17,0.6310517364774532
Hotel de l’Europe,45.432304,12.336899,1912-05-17,Venedig,45.43713,12.33265,1912-05-18,0.6310517364774532
Venedig,45.43713,12.33265,1912-05-18,Hotel de l’Europe,45.432304,12.336899,1912-05-18,0.6310517364774532
Hotel de l’Europe,45.432304,12.336899,1912-05-18,Venedig,45.43713,12.33265,1912-05-19,0.6310517364774532
Venedig,45.43713,12.33265,1912-05-19,Hotel de l’Europe,45.432304,12.336899,1912-05-19,0.6310517364774532
Hotel de l’Europe,45.432304,12.336899,1912-05-19,Venedig,45.43713,12.33265,1912-05-20,0.6310517364774532
Venedig,45.43713,12.33265,1912-05-20,Padua,45.40797,11.88586,1912-05-20,35.11789878321102
Padua,45.40797,11.88586,1912-05-20,Hotel de l’Europe,45.432304,12.336899,1912-05-20,35.40553357099642
Hotel de l’Europe,45.432304,12.336899,1912-05-20,Venedig,45.43713,12.33265,1912-05-21,0.6310517364774532
Venedig,45.43713,12.33265,1912-05-21,Bozen,46.49067,11.33982,1912-05-21,140.12324892062233
Bozen,46.49067,11.33982,1912-05-21,Hotel de l’Europe,45.432304,12.336899,1912-05-21,140.75417159643243
Hotel de l’Europe,45.432304,12.336899,1912-05-21,Bozen,46.49067,11.33982,1912-05-22,140.75417159643243
Bozen,46.49067,11.33982,1912-05-22,Wien,48.2066,16.37341,1912-05-23,425.3837997503702
Wien,48.2066,16.37341,1912-06-13,Prague,50.08804,14.42076,1912-06-14,253.11068412877287
Prague,50.08804,14.42076,1912-06-14,Palasthotel Prag,50.0839,14.42777,1912-06-14,0.6809912721526622
Palasthotel Prag,50.0839,14.42777,1912-06-14,Prague,50.08804,14.42076,1912-06-15,0.6809912721526622
Prague,50.08804,14.42076,1912-06-15,Palasthotel Prag,50.0839,14.42777,1912-06-15,0.6809912721526622
Palasthotel Prag,50.0839,14.42777,1912-06-15,Wien,48.2066,16.37341,1912-06-15,252.4457844491794
Wien,48.2066,16.37341,1912-07-07,Schneeberg,47.78333,15.78333,1912-07-08,64.45442614369914
Schneeberg,47.78333,15.78333,1912-07-09,Wien,48.2066,16.37341,1912-07-10,64.45442614369914
Wien,48.2066,16.37341,1912-07-11,Bad Vöslau,47.96533,16.21359,1912-07-12,29.35088387710823
Bad Vöslau,47.96533,16.21359,1912-07-14,Wien,48.2066,16.37341,1912-07-15,29.35088387710823
Wien,48.2066,16.37341,1912-07-20,Pola,44.86833,13.84806,1912-07-21,418.55006403177873
Pola,44.86833,13.84806,1912-07-21,Brijuni,44.91417,13.76222,1912-07-21,8.481314428904565
Brijuni,44.91417,13.76222,1912-08-24,Pola,44.86833,13.84806,1912-08-24,8.481314428904565
Pola,44.86833,13.84806,1912-08-24,Trieste,45.64953,13.77678,1912-08-24,87.00016953784255
Trieste,45.64953,13.77678,1912-08-24,Villach,46.61028,13.85583,1912-08-24,106.96564686593369
Villach,46.61028,13.85583,1912-08-25,Gossensass,46.93857,11.44245,1912-08-25,187.89307256328112
Gossensass,46.93857,11.44245,1912-08-29,München,48.13743,11.57549,1912-08-29,133.6666078810533
München,48.13743,11.57549,1912-08-29,Tutzing,47.90938,11.2803,1912-08-29,33.582726765382
Tutzing,47.90938,11.2803,1912-08-29,Hotel Simson,47.90798,11.27453,1912-08-29,0.45857612178871726
Hotel Simson,47.90798,11.27453,1912-08-29,Tutzing,47.90938,11.2803,1912-08-30,0.45857612178871726
Tutzing,47.90938,11.2803,1912-08-30,Hotel Simson,47.90798,11.27453,1912-08-30,0.45857612178871726
Hotel Simson,47.90798,11.27453,1912-08-30,Tutzing,47.90938,11.2803,1912-08-31,0.45857612178871726
Tutzing,47.90938,11.2803,1912-08-31,Hotel Simson,47.90798,11.27453,1912-08-31,0.45857612178871726
Hotel Simson,47.90798,11.27453,1912-08-31,Tutzing,47.90938,11.2803,1912-09-01,0.45857612178871726
Tutzing,47.90938,11.2803,1912-09-01,Hotel Simson,47.90798,11.27453,1912-09-01,0.45857612178871726
Hotel Simson,47.90798,11.27453,1912-09-01,Tutzing,47.90938,11.2803,1912-09-02,0.45857612178871726
Tutzing,47.90938,11.2803,1912-09-02,Hotel Simson,47.90798,11.27453,1912-09-02,0.45857612178871726
Hotel Simson,47.90798,11.27453,1912-09-02,Tutzing,47.90938,11.2803,1912-09-03,0.45857612178871726
Tutzing,47.90938,11.2803,1912-09-03,Hotel Simson,47.90798,11.27453,1912-09-03,0.45857612178871726
Hotel Simson,47.90798,11.27453,1912-09-03,Tutzing,47.90938,11.2803,1912-09-04,0.45857612178871726
Tutzing,47.90938,11.2803,1912-09-04,Hotel Simson,47.90798,11.27453,1912-09-04,0.45857612178871726
Hotel Simson,47.90798,11.27453,1912-09-04,Tutzing,47.90938,11.2803,1912-09-05,0.45857612178871726
Tutzing,47.90938,11.2803,1912-09-05,Hotel Simson,47.90798,11.27453,1912-09-05,0.45857612178871726
Hotel Simson,47.90798,11.27453,1912-09-05,Tutzing,47.90938,11.2803,1912-09-06,0.45857612178871726
Tutzing,47.90938,11.2803,1912-09-06,Hotel Simson,47.90798,11.27453,1912-09-06,0.45857612178871726
Hotel Simson,47.90798,11.27453,1912-09-06,Tutzing,47.90938,11.2803,1912-09-07,0.45857612178871726
